instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_day,atemp_day,hum_day,windspeed_day,casual,registered,cnt_day,hr,temp_hour,atemp_hour,hum_hour,windspeed_hour,cnt_hour
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,10,0.58,0.5455,0.46,0.1642,479.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,11,0.6,0.6212,0.43,0.2239,591.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,12,0.62,0.6212,0.41,0.2985,680.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,13,0.62,0.6212,0.41,0.2537,594.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,14,0.62,0.6212,0.41,0.2537,612.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,15,0.64,0.6212,0.36,0.2537,649.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,16,0.64,0.6212,0.36,0.2239,648.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,17,0.62,0.6212,0.35,0.2836,575.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,18,0.52,0.5,0.59,0.4478,401.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,21,0.5,0.4848,0.68,0.0,123.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,22,0.48,0.4697,0.72,0.0,91.0
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,23,0.48,0.4697,0.72,0.0896,57.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,8,0.46,0.4545,0.77,0.1045,784.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,9,0.52,0.5,0.63,0.0,340.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,12,0.6,0.6212,0.43,0.1642,323.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,13,0.6,0.6212,0.43,0.1642,305.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,14,0.6,0.6212,0.43,0.1045,244.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,15,0.62,0.6212,0.43,0.1343,329.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,16,0.62,0.6212,0.46,0.2537,459.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,19,0.54,0.5152,0.68,0.1045,516.0
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,21,0.54,0.5152,0.73,0.1343,218.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,6,0.58,0.5455,0.83,0.1045,179.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,7,0.58,0.5455,0.83,0.1045,260.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,8,0.6,0.5455,0.88,0.0,134.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,9,0.58,0.5455,0.88,0.1343,86.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,10,0.58,0.5455,0.88,0.1343,45.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,11,0.58,0.5455,0.94,0.1343,99.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,14,0.6,0.5455,0.88,0.1343,163.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,15,0.62,0.5758,0.83,0.1343,209.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,16,0.62,0.5606,0.88,0.1343,374.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,17,0.62,0.5606,0.88,0.1045,715.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,18,0.62,0.5455,0.94,0.0896,687.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,19,0.62,0.5455,0.94,0.0,395.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,20,0.62,0.5455,0.94,0.1343,306.0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,21,0.62,0.5455,0.94,0.1045,289.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,1,0.62,0.5455,0.94,0.0,19.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,2,0.62,0.5455,0.94,0.0,9.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,3,0.6,0.5152,0.94,0.0,7.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,4,0.6,0.5,1.0,0.0,11.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,5,0.62,0.5455,0.94,0.1045,34.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,6,0.6,0.5152,0.94,0.1343,177.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,7,0.6,0.5152,0.94,0.194,515.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,8,0.62,0.5606,0.88,0.1045,809.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,9,0.62,0.5758,0.83,0.194,362.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,12,0.7,0.6515,0.7,0.1045,358.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,13,0.7,0.6667,0.74,0.1045,279.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,14,0.72,0.6818,0.7,0.1642,251.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,15,0.72,0.6818,0.62,0.1642,319.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,16,0.72,0.6667,0.58,0.0,478.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,21,0.66,0.6212,0.74,0.0,209.0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,23,0.66,0.6061,0.78,0.0,220.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,1,0.62,0.5455,0.94,0.0,25.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,3,0.62,0.5606,0.88,0.0,11.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,4,0.64,0.5758,0.89,0.0,10.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,7,0.64,0.5758,0.89,0.0896,391.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,9,0.64,0.5758,0.89,0.194,359.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,10,0.66,0.6061,0.83,0.1343,177.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,11,0.7,0.6515,0.7,0.1045,214.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,12,0.72,0.6667,0.54,0.194,288.0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,13,0.72,0.6667,0.58,0.3284,294.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,0,0.56,0.5303,0.73,0.0,102.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,1,0.54,0.5152,0.68,0.1045,46.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,2,0.54,0.5152,0.73,0.0896,11.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,3,0.54,0.5152,0.73,0.0,16.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,4,0.54,0.5152,0.77,0.0,11.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,5,0.52,0.5,0.77,0.0,41.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,6,0.52,0.5,0.83,0.0,137.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,7,0.52,0.5,0.83,0.1045,428.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,8,0.58,0.5455,0.64,0.0,785.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,9,0.6,0.6061,0.6,0.0896,384.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,10,0.66,0.6212,0.54,0.0,260.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,11,0.7,0.6515,0.48,0.194,304.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,12,0.72,0.6515,0.42,0.1642,468.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,13,0.7,0.6515,0.48,0.0,424.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,14,0.74,0.6515,0.37,0.2239,400.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,15,0.72,0.6515,0.39,0.2537,470.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,16,0.72,0.6515,0.37,0.0,634.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,17,0.7,0.6364,0.42,0.1642,900.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,18,0.64,0.6212,0.57,0.1343,761.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,19,0.62,0.5909,0.73,0.1642,500.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,20,0.6,0.5758,0.78,0.1343,372.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,21,0.6,0.5909,0.69,0.2239,267.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,22,0.6,0.5909,0.73,0.2836,264.0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,23,0.58,0.5455,0.78,0.2239,171.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,0,0.56,0.5303,0.83,0.1642,191.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,1,0.56,0.5303,0.83,0.2537,141.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,2,0.56,0.5303,0.78,0.194,75.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,3,0.54,0.5152,0.77,0.2239,56.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,4,0.54,0.5152,0.83,0.2537,11.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,5,0.54,0.5152,0.83,0.194,10.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,6,0.54,0.5152,0.88,0.2537,30.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,7,0.54,0.5152,0.83,0.2985,84.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,8,0.56,0.5303,0.83,0.194,206.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,9,0.6,0.5909,0.73,0.194,395.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,10,0.62,0.6061,0.69,0.2836,539.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,11,0.64,0.6061,0.65,0.2537,647.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,12,0.7,0.6515,0.54,0.1045,743.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,15,0.6,0.6212,0.46,0.4179,620.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,16,0.6,0.6212,0.43,0.5224,659.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,17,0.54,0.5152,0.49,0.3881,610.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,18,0.52,0.5,0.48,0.4179,495.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,19,0.48,0.4697,0.55,0.2239,341.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,20,0.48,0.4697,0.55,0.2537,247.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,21,0.46,0.4545,0.59,0.1343,215.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,22,0.44,0.4394,0.62,0.1343,185.0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,23,0.44,0.4394,0.62,0.1343,179.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,3,0.44,0.4394,0.62,0.1343,22.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,4,0.44,0.4394,0.54,0.2537,11.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,5,0.44,0.4394,0.54,0.1343,10.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,6,0.44,0.4394,0.54,0.194,23.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,10,0.42,0.4242,0.67,0.194,185.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,11,0.42,0.4242,0.71,0.1045,336.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,12,0.42,0.4242,0.71,0.0,392.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,13,0.44,0.4394,0.72,0.0896,320.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,14,0.44,0.4394,0.67,0.0,314.0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,19,0.4,0.4091,0.82,0.1045,114.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,7,0.34,0.3333,0.76,0.1642,154.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,8,0.36,0.3485,0.71,0.2239,397.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,9,0.38,0.3939,0.66,0.1642,332.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,10,0.38,0.3939,0.68,0.1343,298.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,11,0.4,0.4091,0.62,0.0896,308.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,12,0.42,0.4242,0.63,0.1642,341.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,13,0.42,0.4242,0.62,0.194,405.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,14,0.42,0.4242,0.58,0.1045,420.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,17,0.42,0.4242,0.66,0.2537,497.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,18,0.42,0.4242,0.66,0.2836,456.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,19,0.4,0.4091,0.71,0.2537,371.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,21,0.4,0.4091,0.76,0.2239,151.0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,23,0.4,0.4091,0.71,0.2239,69.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,0,0.38,0.3939,0.82,0.2239,31.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,5,0.38,0.3939,0.82,0.194,19.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,6,0.38,0.3939,0.82,0.2537,143.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,8,0.42,0.4242,0.8,0.194,713.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,9,0.42,0.4242,0.77,0.2239,382.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,10,0.44,0.4394,0.75,0.2239,164.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,11,0.48,0.4697,0.69,0.194,193.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,12,0.48,0.4697,0.69,0.194,260.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,13,0.5,0.4848,0.67,0.1343,238.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,14,0.54,0.5152,0.64,0.194,244.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15,0.52,0.5,0.63,0.1642,254.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,16,0.5,0.4848,0.72,0.1642,424.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,17,0.52,0.5,0.68,0.1642,806.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,18,0.5,0.4848,0.72,0.2239,784.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,19,0.5,0.4848,0.72,0.1642,514.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,20,0.5,0.4848,0.72,0.1642,360.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,21,0.48,0.4697,0.77,0.1343,225.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,22,0.48,0.4697,0.77,0.0896,162.0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,23,0.48,0.4697,0.77,0.0896,84.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,7,0.46,0.4545,0.82,0.1045,507.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,8,0.5,0.4848,0.77,0.1642,839.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,9,0.54,0.5152,0.6,0.2836,366.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,10,0.56,0.5303,0.52,0.2985,217.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,11,0.54,0.5152,0.52,0.194,291.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,12,0.54,0.5152,0.56,0.2239,390.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,13,0.56,0.5303,0.49,0.0,297.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,14,0.6,0.6212,0.4,0.1642,271.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15,0.6,0.6212,0.4,0.1642,319.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,16,0.6,0.6212,0.4,0.2239,566.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,17,0.58,0.5455,0.43,0.2239,948.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,20,0.52,0.5,0.48,0.4925,392.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,21,0.5,0.4848,0.51,0.3582,269.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,22,0.46,0.4545,0.55,0.2985,197.0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,23,0.44,0.4394,0.58,0.194,136.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,0,0.44,0.4394,0.51,0.1343,42.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,1,0.44,0.4394,0.47,0.194,11.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,2,0.42,0.4242,0.5,0.1343,11.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,3,0.42,0.4242,0.47,0.2985,3.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,4,0.4,0.4091,0.5,0.2537,10.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,5,0.36,0.3485,0.5,0.1642,42.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,6,0.36,0.3485,0.5,0.1642,159.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,7,0.36,0.3333,0.5,0.2537,478.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,8,0.38,0.3939,0.46,0.3881,798.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,9,0.4,0.4091,0.43,0.3881,355.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,10,0.44,0.4394,0.41,0.3582,204.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,11,0.46,0.4545,0.36,0.0,251.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,12,0.46,0.4545,0.36,0.0,326.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,13,0.5,0.4848,0.31,0.1045,291.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,14,0.52,0.5,0.32,0.0896,348.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15,0.52,0.5,0.34,0.1642,460.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,16,0.5,0.4848,0.36,0.1343,481.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,17,0.5,0.4848,0.39,0.2836,827.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,18,0.46,0.4545,0.44,0.1642,692.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,19,0.44,0.4394,0.51,0.1343,743.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,20,0.42,0.4242,0.62,0.1642,415.0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,21,0.42,0.4242,0.62,0.1343,260.0
